MEDIA_ID,MEDIA_NAME,CNT,TIME(2017/12/19 11:22:29.872),TIMETICK(f=2050785),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,
374,NewMedia190,1053,17.03162,155024365588,0.36159,0.27286,16.38464,0.64697,38,1,0.34514,0.27917,1,-0.69896,0.69250,0,,0.24550,0.48681,20.82989,1.17634,1,0.49104,0.44693,20.35208,1.18617,1,0,0.00000,12,,
374,NewMedia190,1095,17.71100,155025758824,0.46321,0.34158,17.33911,0.37189,39,1,0.38776,0.32812,1,-0.69896,0.69250,0,,0.24531,0.48891,20.61497,1.19624,1,0.49052,0.44852,20.36616,1.21732,1,0,0.00000,13,,
374,NewMedia190,1127,18.22870,155026820455,0.40903,0.31208,17.72723,0.50146,40,1,0.49943,0.33030,1,-0.69896,0.69250,0,,0.25071,0.48842,20.52198,1.25739,1,0.49619,0.44881,20.08839,1.24614,1,0,0.00000,13,,
374,NewMedia190,1149,18.58441,155027549962,0.54119,0.36277,18.24481,0.33960,41,1,0.58510,0.37268,1,-0.69896,0.69250,0,,0.25241,0.48924,21.61722,1.16673,1,0.49766,0.45007,21.80285,1.16673,1,0,0.00000,13,,
374,NewMedia190,1165,18.84320,155028080693,0.53955,0.31758,18.60101,0.24219,42,1,0.48327,0.21337,1,-0.69896,0.69250,0,,0.24817,0.48631,21.47588,1.21732,1,0.49342,0.44669,22.42415,1.22857,1,0,0.00000,13,,
374,NewMedia190,1191,19.26392,155028943578,0.38702,0.16844,18.90802,0.35590,43,1,0.37596,0.10209,1,-0.69896,0.69250,0,,0.24689,0.48573,22.32551,1.24942,1,0.49174,0.44610,22.12130,1.26066,1,0,0.00000,13,,
374,NewMedia190,1205,19.49023,155029407680,0.43389,0.18009,19.27997,0.21027,44,1,0.54482,0.33156,1,-0.69896,0.69250,0,,0.25047,0.48764,20.85222,1.20516,1,0.49537,0.44838,21.00941,1.20516,1,0,0.00000,13,,
374,NewMedia190,1224,19.79761,155030037973,0.57244,0.31346,19.55499,0.24261,45,1,0.60363,0.24234,1,-0.69896,0.69250,0,,0.25179,0.48751,21.32412,1.19555,1,0.49707,0.44769,21.09973,1.18687,1,0,0.00000,13,,
374,NewMedia190,1237,20.00775,155030468967,0.61625,0.28843,19.81378,0.19397,46,1,0.61770,0.28064,1,-0.69896,0.69250,0,,0.25226,0.48680,21.17678,1.20608,1,0.49750,0.44732,21.60298,1.20608,1,0,0.00000,13,,
375,black,13,0.21027,155030933428,0.60112,0.27810,0.00000,0.21026,1,1,0.54961,0.21169,1,-0.69896,0.69250,0,,0.25021,0.48591,21.03254,1.23467,1,0.49547,0.44620,21.70139,1.22599,1,0,0.00000,13,,
375,black,32,0.51764,155031563892,0.56130,0.23402,0.22656,0.29108,2,1,0.55601,0.26080,1,-0.69896,0.69250,0,,0.25174,0.48646,20.73249,1.16974,1,0.49687,0.44711,21.20973,1.18826,1,0,0.00000,13,,
376,cross,8,0.12939,155031862361,0.55859,0.24526,0.00000,0.12940,1,1,0.49968,0.34218,1,-0.69896,0.69250,0,,0.25043,0.48763,20.64372,1.14069,1,0.49536,0.44831,20.90490,1.14937,1,0,0.00000,13,,
376,cross,27,0.43671,155032492608,0.49784,0.33495,0.14551,0.29120,2,1,0.48190,0.35181,1,-0.69896,0.69250,0,,0.24838,0.49051,22.66955,1.27987,1,0.49386,0.45048,21.10841,1.27987,1,0,0.00000,13,,
376,cross,33,0.53369,155032691483,0.50253,0.41106,0.45294,0.08075,3,1,0.50685,0.41971,1,-0.69896,0.69250,0,,0.24875,0.49049,23.08776,1.18641,1,0.49428,0.45069,21.47411,1.19624,1,0,0.00000,13,,
377,NewMedia190,21,0.33972,155033421344,0.50004,0.40236,0.00000,0.33973,1,1,0.51058,0.33356,1,-0.69896,0.69250,0,,0.25156,0.48819,19.15349,1.19555,1,0.49649,0.44913,19.44810,1.19555,1,0,0.00000,13,,
377,NewMedia190,47,0.76031,155034283887,0.59734,0.20352,0.40430,0.35602,2,1,0.42404,0.18531,1,-0.69896,0.69250,0,,0.24876,0.48663,20.85180,1.14089,1,0.49281,0.44732,20.88344,1.14957,1,0,0.00000,13,,
377,NewMedia190,81,1.31012,155035411420,0.38681,0.15184,0.82489,0.48523,3,1,0.37531,0.17667,1,-0.68542,0.74083,0,,0.24521,0.48586,21.05847,1.17634,1,0.48980,0.44581,21.46211,1.18617,1,0,0.00000,13,,
377,NewMedia190,122,1.97443,155036773820,0.34762,0.63274,1.37488,0.59955,4,1,0.57300,0.59329,1,-0.64792,0.99917,0,,0.25155,0.49426,20.82733,1.27065,1,0.49634,0.45513,22.21715,1.24957,1,0,0.00000,13,,
377,NewMedia190,144,2.32910,155037501138,0.62007,0.61119,2.03796,0.29114,5,1,0.63442,0.34461,1,-0.64115,0.99917,0,,0.25380,0.48855,21.45499,1.16673,1,0.49768,0.44876,21.61129,1.16673,1,0,0.00000,13,,
377,NewMedia190,164,2.65271,155038164756,0.62969,0.24590,2.39392,0.25879,6,1,0.63586,0.18175,1,-0.64115,0.99917,0,,0.25456,0.48574,20.79312,1.16673,1,0.49929,0.44647,21.11661,1.16673,1,0,0.00000,12,,
377,NewMedia190,189,3.05688,155038993697,0.61174,0.19249,2.66882,0.38806,7,1,0.49314,0.21434,1,-0.64115,0.99917,0,,0.24883,0.48696,20.44256,1.17634,1,0.49375,0.44700,20.69041,1.17634,1,0,0.00000,12,,
377,NewMedia190,232,3.75250,155040420243,0.36574,0.19921,3.12170,0.63080,8,1,0.35484,0.49402,1,-0.63958,0.99667,0,,0.24409,0.49270,19.56347,1.20702,1,0.48711,0.45237,19.00088,1.22811,1,0,0.00000,12,,
377,NewMedia190,264,4.27167,155041484905,0.37848,0.62798,3.81708,0.45459,9,1,0.53937,0.62140,1,-0.63958,0.99667,0,,0.24810,0.49550,22.18377,1.22506,1,0.49242,0.45520,22.31500,1.22506,1,0,0.00000,12,,
377,NewMedia190,304,4.91699,155042808361,0.60906,0.66170,4.33472,0.58228,10,1,0.50281,0.96150,0,-0.63958,0.99667,0,,0.25252,0.49632,20.98283,1.20608,0,0.49622,0.45937,12.46255,1.20608,0,107,0.00000,12,,
377,NewMedia190,360,5.82288,155044666172,0.39178,0.64701,5.17584,0.64703,11,1,0.53764,0.64428,1,-0.63802,0.99250,0,,0.24764,0.49553,21.20061,1.23722,1,0.49235,0.45551,21.16134,1.22597,1,0,0.00000,13,,
377,NewMedia190,379,6.13068,155045297322,0.60694,0.59487,5.88745,0.24323,12,1,0.62556,0.44329,1,-0.63698,0.97833,0,,0.25439,0.48779,20.61320,1.17726,1,0.49901,0.44810,20.62603,1.16858,1,0,0.00000,13,,
377,NewMedia190,401,6.48608,155046026191,0.62005,0.36100,6.19476,0.29132,13,1,0.62809,0.33343,1,-0.63802,0.91250,0,,0.25338,0.48921,20.15397,1.17819,1,0.49783,0.44982,20.47621,1.16951,1,0,0.00000,12,,
377,NewMedia190,423,6.84174,155046755627,0.61743,0.29087,6.50226,0.33948,14,1,0.62317,0.19244,1,-0.63906,0.90167,0,,0.25186,0.48626,20.86786,1.19555,1,0.49624,0.44626,20.51215,1.19555,1,0,0.00000,12,,
377,NewMedia190,451,7.29468,155047684428,0.63390,0.16398,6.85809,0.43658,15,1,0.62640,0.27159,1,-0.63906,0.90167,0,,0.25133,0.48850,18.97738,1.16673,1,0.49570,0.44842,19.09340,1.16673,1,0,0.00000,12,,
377,NewMedia190,465,7.52112,155048148799,0.49608,0.22290,7.31079,0.21033,16,1,0.37315,0.17441,1,-0.63906,0.90167,0,,0.24385,0.48820,19.32445,1.21499,1,0.48826,0.44739,20.32382,1.20516,1,0,0.00000,12,,
377,NewMedia190,483,7.81238,155048746157,0.37464,0.14985,7.53741,0.27496,17,1,0.35751,0.06165,1,-0.64375,0.94500,0,,0.24406,0.48657,19.93591,1.24451,1,0.48862,0.44611,20.10274,1.23467,1,0,0.00000,12,,
377,NewMedia190,513,8.29761,155049741209,0.33997,0.14217,7.82837,0.46924,18,1,0.35419,0.17758,0,-0.65781,0.99917,0,,0.23915,0.48910,17.12389,1.19624,0,0.48421,0.44736,18.21157,1.20608,0,108,0.00000,12,,
377,NewMedia190,576,9.31653,155051830891,0.66432,0.66997,8.60480,0.71173,19,1,0.62820,0.72688,1,-0.65781,0.99917,0,,0.24642,0.49944,20.79956,1.21683,1,0.49124,0.45900,20.56970,1.21683,1,0,0.00000,12,,
377,NewMedia190,602,9.73700,155052693205,0.62979,0.70899,9.33264,0.40436,20,1,0.62875,0.66135,1,-0.65885,0.98250,0,,0.25044,0.49807,21.84426,1.21523,1,0.49541,0.45793,20.78357,1.22506,1,0,0.00000,12,,
377,NewMedia190,617,9.97961,155053190729,0.53523,0.65439,9.75323,0.22638,21,1,0.45227,0.63318,1,-0.66875,0.94083,0,,0.24230,0.49749,21.62265,1.27987,1,0.48702,0.45619,22.17551,1.27987,1,0,0.00000,12,,
377,NewMedia190,639,10.33563,155053920766,0.38704,0.64408,9.99579,0.33984,22,1,0.33499,0.75083,1,-0.67708,0.89333,0,,0.23778,0.49901,19.96862,1.23981,1,0.48230,0.45738,20.48314,1.23981,1,0,0.00000,12,,
377,NewMedia190,721,11.66187,155056640597,0.35410,0.75371,10.35162,1.31024,23,1,0.51568,0.70355,1,-0.68229,0.87167,0,,0.24509,0.49735,22.41486,1.17657,1,0.49019,0.45642,22.87562,1.18641,1,0,0.00000,12,,
377,NewMedia190,753,12.17944,155057702072,0.62722,0.72144,11.72650,0.45294,24,1,0.64800,0.75587,1,-0.68229,0.87167,0,,0.24820,0.49971,22.55875,1.18617,1,0.49268,0.45928,22.79824,1.17634,1,0,0.00000,12,,
377,NewMedia190,816,13.19836,155059791719,0.63617,0.77334,12.19568,1.00269,25,1,0.65619,0.67690,1,-0.68229,0.87167,0,,0.25038,0.49759,23.34445,1.23490,1,0.49451,0.45761,23.56438,1.22506,1,0,0.00000,11,,
377,NewMedia190,849,13.73218,155060886460,0.63638,0.68247,13.21448,0.51770,26,1,0.64063,0.68628,0,-0.68229,0.87167,0,,0.24916,0.49732,23.52762,1.24451,0,0.49378,0.45724,23.51497,1.24451,0,109,0.00000,11,,
377,NewMedia190,936,15.13922,155063771962,0.62652,0.71159,13.99103,1.14819,27,1,0.56758,0.71007,1,-0.68229,0.87167,0,,0.24564,0.49951,22.65263,1.21613,1,0.48956,0.45874,22.74150,1.22597,1,0,0.00000,11,,
377,NewMedia190,960,15.52753,155064568294,0.55554,0.68784,15.15552,0.37201,28,1,0.52611,0.65846,1,-0.68229,0.87167,0,,0.24484,0.49851,22.88373,1.23467,1,0.48890,0.45745,23.06613,1.23467,1,0,0.00000,11,,
377,NewMedia190,1004,16.23926,155066027867,0.59106,0.68299,15.54382,0.69543,29,1,0.61002,0.70923,1,-0.68229,0.87167,0,,0.24461,0.50045,22.96046,1.24451,1,0.48844,0.45887,23.56290,1.24451,1,0,0.00000,11,,
377,NewMedia190,1014,16.40100,155066359648,0.59970,0.71931,16.25531,0.14569,30,1,0.60454,0.73318,0,-0.68229,0.87167,0,,0.24522,0.50061,22.93255,1.20608,0,0.48915,0.45941,23.84041,1.20608,0,110,0.00000,11,,
377,NewMedia190,1097,17.74347,155069112657,0.60539,0.70890,16.65979,1.08368,31,1,0.61492,0.73890,1,-0.68229,0.87167,0,,0.24055,0.50161,22.36233,1.20608,1,0.48401,0.45953,22.74562,1.20608,1,0,0.00000,11,,
377,NewMedia190,1144,18.50372,155070671760,0.60492,0.69199,17.75964,0.74408,32,1,0.59866,0.80172,0,-0.68229,0.87167,0,,0.24195,0.50109,21.16701,1.20608,0,0.48565,0.45987,22.01181,1.20608,0,111,0.00000,11,,
377,NewMedia190,1224,19.79785,155073325776,0.59185,0.63966,18.76257,1.03528,33,1,0.61564,0.57346,1,-0.68229,0.87167,0,,0.24325,0.49818,19.55888,1.21499,1,0.48656,0.45647,20.00331,1.21499,1,0,0.00000,12,,
377,NewMedia190,1237,20.00775,155073756240,0.62411,0.50759,19.81372,0.19403,34,1,0.62733,0.37256,1,-0.68229,0.87167,0,,0.24344,0.49638,20.36711,1.21499,1,0.48655,0.45459,21.02368,1.22483,1,0,0.00000,12,,
378,black,1,0.01599,155073822705,0.62527,0.48820,0.00000,0.01599,1,1,0.63289,0.36051,1,-0.68229,0.87167,0,,0.24352,0.49626,20.07602,1.23467,1,0.48656,0.45463,21.07471,1.23467,1,0,0.00000,12,,
378,black,33,0.53351,155074884009,0.60263,0.23094,0.12939,0.40411,2,1,0.51145,0.38656,1,-0.68229,0.87167,0,,0.24089,0.49533,19.24258,1.20889,1,0.48374,0.45389,18.40640,1.18781,1,0,0.00000,12,,
379,cross,0,0.00000,155074917406,0.59927,0.23686,0.00000,0.00000,1,1,0.51173,0.39082,1,-0.68229,0.87167,0,,0.24066,0.49531,18.83376,1.19742,1,0.48334,0.45398,19.35308,1.18617,1,0,0.00000,12,,
379,cross,31,0.50140,155075945755,0.51030,0.39496,0.06464,0.43677,2,1,0.51780,0.40410,1,-0.68229,0.87167,0,,0.24084,0.49512,21.33281,1.20608,1,0.48444,0.45301,21.08256,1.20608,1,0,0.00000,12,,
380,NewMedia190,12,0.19409,155076377009,0.51229,0.38680,0.00000,0.19409,1,1,0.52147,0.30597,1,-0.68229,0.87167,0,,0.23966,0.49510,19.84234,1.26784,1,0.48292,0.45304,19.76960,1.26784,1,0,0.00000,12,,
380,NewMedia190,26,0.42053,155076841445,0.42649,0.25877,0.21021,0.21033,2,1,0.36354,0.19518,1,-0.68229,0.87167,0,,0.23585,0.49296,19.84673,1.26840,1,0.47891,0.45043,20.05327,1.24732,1,0,0.00000,12,,
380,NewMedia190,57,0.92194,155077869742,0.34751,0.13357,0.43665,0.48529,3,1,0.31505,0.05697,1,-0.68229,0.87167,0,,0.23506,0.49154,19.48669,1.27744,1,0.47792,0.44897,19.22421,1.27744,1,0,0.00000,12,,
380,NewMedia190,71,1.14832,155078333970,0.41666,0.10026,0.93793,0.21039,4,1,0.46651,0.11649,1,-0.68229,0.87167,0,,0.23877,0.49139,20.47511,1.21546,1,0.48184,0.44905,19.78097,1.20562,1,0,0.00000,12,,
380,NewMedia190,85,1.37482,155078798485,0.59004,0.12982,1.16455,0.21027,5,1,0.63103,0.17732,1,-0.68229,0.87167,0,,0.24546,0.49105,21.03576,1.18617,1,0.48808,0.44984,20.96961,1.19742,1,0,0.00000,12,,
380,NewMedia190,123,1.98950,155080059085,0.60362,0.15973,1.39087,0.59863,6,1,0.64069,0.15681,1,-0.68229,0.87167,0,,0.24637,0.49198,20.13435,1.19601,1,0.48899,0.45057,19.94675,1.20585,1,0,0.00000,12,,
380,NewMedia190,138,2.23193,155080556298,0.54785,0.15852,2.00562,0.22632,7,1,0.36839,0.15319,1,-0.68229,0.87167,0,,0.23840,0.49245,20.24282,1.19555,1,0.48088,0.45061,20.46769,1.19555,1,0,0.00000,12,,
380,NewMedia190,158,2.55548,155081219795,0.36924,0.15464,2.29675,0.25873,8,1,0.33434,0.32887,1,-0.68229,0.87167,0,,0.23731,0.49577,18.89274,1.18594,1,0.47928,0.45433,18.75357,1.18594,1,0,0.00000,12,,
380,NewMedia190,194,3.13782,155082414052,0.34982,0.64642,2.62012,0.51770,9,1,0.63573,0.68241,1,-0.68229,0.87167,0,,0.24592,0.50151,21.11217,1.23695,1,0.48826,0.46055,20.78615,1.24679,1,0,0.00000,12,,
380,NewMedia190,224,3.62292,155083408923,0.63030,0.71315,3.20245,0.42047,10,1,0.62178,0.75531,1,-0.68229,0.87167,0,,0.24612,0.50305,21.22433,1.22529,1,0.48882,0.46217,21.21557,1.22529,1,0,0.00000,12,,
380,NewMedia190,282,4.56116,155085332993,0.62674,0.75850,3.97882,0.58234,11,1,0.56521,0.73046,1,-0.68229,0.87167,0,,0.24320,0.50172,19.91096,1.19601,1,0.48639,0.46007,19.18209,1.20585,1,0,0.00000,13,,
380,NewMedia190,310,5.01404,155086261762,0.56064,0.70047,4.57739,0.43665,12,1,0.53030,0.66247,1,-0.68229,0.87167,0,,0.24157,0.50104,19.58704,1.25879,1,0.48479,0.45940,19.45356,1.27987,1,0,0.00000,13,,
380,NewMedia190,341,5.51550,155087290114,0.33635,0.62220,5.07867,0.43683,13,1,0.34833,0.45042,1,-0.68229,0.87167,0,,0.23666,0.49881,17.57082,1.27027,1,0.47958,0.45734,17.36979,1.27027,1,0,0.00000,13,,
380,NewMedia190,363,5.87128,155088019798,0.38747,0.16986,5.58008,0.29120,14,1,0.36725,0.10234,1,-0.68229,0.87167,0,,0.23883,0.49337,18.81705,1.26699,1,0.48080,0.45142,18.90127,1.25575,1,0,0.00000,13,,
380,NewMedia190,387,6.25946,155088815780,0.37997,0.19909,5.88739,0.37207,15,1,0.58429,0.20956,1,-0.68229,0.87167,0,,0.24190,0.49434,18.45062,1.17634,1,0.48408,0.45276,18.55210,1.17634,1,0,0.00000,12,,
380,NewMedia190,409,6.61542,155089545789,0.61411,0.18128,6.32404,0.29138,16,1,0.61248,0.07755,1,-0.68229,0.87167,0,,0.24273,0.49249,20.64895,1.26761,1,0.48470,0.45077,20.54450,1.27744,1,0,0.00000,12,,
380,NewMedia190,444,7.18134,155090706364,0.58589,0.14139,6.63153,0.54980,17,1,0.56929,0.16241,1,-0.68229,0.87167,0,,0.24084,0.49276,20.43245,1.16673,1,0.48304,0.45103,19.99712,1.16673,1,0,0.00000,12,,
380,NewMedia190,464,7.50476,155091369709,0.54554,0.14699,7.19763,0.30713,18,1,0.40983,0.14219,1,-0.68229,0.87167,0,,0.23585,0.49283,19.52617,1.20516,1,0.47778,0.45048,19.78359,1.20516,1,0,0.00000,12,,
380,NewMedia190,486,7.86072,155092099726,0.41161,0.16628,7.56982,0.29089,19,1,0.62403,0.52159,1,-0.68229,0.87167,0,,0.24221,0.50037,19.33700,1.28842,1,0.48269,0.45871,18.70902,1.28842,1,0,0.00000,12,,
380,NewMedia190,519,8.39441,155093194142,0.62640,0.68804,7.92535,0.46906,20,1,0.60621,0.75145,1,-0.68229,0.87167,0,,0.24130,0.50366,20.42295,1.21613,1,0.48396,0.46205,19.66813,1.21613,1,0,0.00000,12,,
380,NewMedia190,527,8.52374,155093459404,0.59788,0.78657,8.41052,0.11322,21,1,0.61906,0.93589,0,-0.68229,0.87167,0,,0.24064,0.50497,15.82427,1.24451,0,0.48313,0.46258,18.42020,1.24451,0,113,0.00000,12,,
380,NewMedia190,569,9.20325,155094852871,0.42422,0.64612,8.83118,0.37207,22,1,0.60662,0.57765,1,-0.68229,0.87167,0,,0.23934,0.50192,20.09149,1.31144,1,0.48197,0.45982,19.25087,1.31144,1,0,0.00000,13,,
380,NewMedia190,614,9.93103,155096345486,0.61451,0.64315,9.26788,0.66315,23,1,0.54510,0.65879,1,-0.68229,0.87167,0,,0.23458,0.50333,21.11570,1.25902,1,0.47740,0.46066,21.56002,1.24778,1,0,0.00000,13,,
380,NewMedia190,629,10.17358,155096842894,0.45286,0.62982,9.94733,0.22626,24,1,0.33051,0.59241,1,-0.68229,0.87167,0,,0.22772,0.50279,20.46416,1.23741,1,0.47057,0.45970,21.89484,1.22758,1,0,0.00000,13,,
380,NewMedia190,655,10.59412,155097705337,0.32685,0.63472,10.18982,0.40430,25,1,0.29348,0.65096,1,-0.68229,0.87167,0,,0.22431,0.50366,20.93000,1.23809,1,0.46754,0.46010,22.15284,1.24793,1,0,0.00000,13,,
380,NewMedia190,676,10.93384,155098401954,0.31215,0.66749,10.61041,0.32343,26,1,0.32287,0.68485,0,-0.68229,0.87167,0,,0.22726,0.50310,20.38303,1.22997,0,0.47000,0.45962,21.08503,1.25106,0,114,0.00000,13,,
380,NewMedia190,719,11.62933,155099828318,0.60323,0.67017,11.19275,0.43658,27,1,0.63007,0.72365,1,-0.68229,0.87167,0,,0.23541,0.50352,21.15201,1.17657,1,0.47828,0.46063,19.48592,1.18641,1,0,0.00000,14,,
380,NewMedia190,746,12.06604,155100723858,0.63464,0.74919,11.64545,0.42059,28,1,0.59028,0.49284,1,-0.68229,0.87167,0,,0.23331,0.50078,19.03693,1.23741,1,0.47532,0.45801,20.33240,1.22758,1,0,0.00000,14,,
380,NewMedia190,763,12.34106,155101287898,0.58947,0.25234,12.13086,0.21021,29,1,0.60318,0.20757,1,-0.68229,0.87167,0,,0.23606,0.49438,20.39208,1.19715,1,0.47782,0.45166,20.79652,1.20840,1,0,0.00000,14,,
380,NewMedia190,778,12.58374,155101785570,0.52575,0.15733,12.35730,0.22644,30,1,0.35870,0.14051,1,-0.68229,0.87167,0,,0.22848,0.49442,20.67105,1.21499,1,0.47008,0.45141,20.87413,1.20516,1,0,0.00000,14,,
380,NewMedia190,802,12.97192,155102581636,0.35901,0.14393,12.64832,0.32361,31,1,0.35911,0.24272,1,-0.68229,0.87167,0,,0.23013,0.49680,20.01132,1.22624,1,0.47179,0.45386,20.00448,1.21499,1,0,0.00000,14,,
380,NewMedia190,820,13.26306,155103178682,0.40758,0.21888,12.98810,0.27496,32,1,0.59308,0.16579,1,-0.68229,0.87167,0,,0.23674,0.49502,21.19664,1.21499,1,0.47762,0.45295,20.45049,1.20516,1,0,0.00000,14,,
380,NewMedia190,839,13.57037,155103808928,0.55000,0.16216,13.32776,0.24261,33,1,0.35314,0.10922,1,-0.68229,0.87167,0,,0.23009,0.49644,20.40677,1.25902,1,0.47118,0.45392,20.91006,1.24778,1,0,0.00000,14,,
380,NewMedia190,897,14.50830,155105732490,0.36510,0.11282,13.92615,0.58215,34,1,0.36268,0.10603,1,-0.68229,0.87167,0,,0.22872,0.49438,20.18528,1.20608,1,0.47001,0.45167,20.03321,1.20608,1,0,0.00000,14,,
380,NewMedia190,911,14.73492,155106197189,0.47098,0.11565,14.52454,0.21039,35,1,0.63081,0.17025,1,-0.68229,0.87167,0,,0.23627,0.49490,20.91757,1.20516,1,0.47741,0.45243,21.17025,1.20516,1,0,0.00000,14,,
380,NewMedia190,929,15.02600,155106794098,0.59769,0.20464,14.79956,0.22644,36,1,0.41319,0.54405,1,-0.68229,0.87167,0,,0.23015,0.50309,19.64101,1.27771,1,0.47073,0.46043,21.00726,1.28895,1,0,0.00000,14,,
380,NewMedia190,965,15.60822,155107988083,0.38797,0.65556,15.09076,0.51746,37,1,0.59530,0.68480,1,-0.68229,0.87167,0,,0.23424,0.50437,20.04642,1.19578,1,0.47560,0.46171,20.49602,1.20562,1,0,0.00000,14,,
380,NewMedia190,987,15.96405,155108717830,0.64752,0.74336,15.67310,0.29095,38,1,0.83909,0.95373,1,-0.68229,0.87167,0,,0.24290,0.50842,19.10013,1.21850,1,0.48364,0.46673,20.08380,1.23958,1,0,0.00000,14,,
380,NewMedia190,1015,16.41705,155109646867,0.83911,0.92647,16.02893,0.38812,39,1,0.66324,0.68352,1,-0.68229,0.87167,0,,0.23733,0.50475,20.20802,1.17634,1,0.47846,0.46238,19.74675,1.19742,1,0,0.00000,14,,
380,NewMedia190,1035,16.74042,155110310044,0.64967,0.73719,16.48169,0.25873,40,1,0.69694,1.16481,0,-0.68229,0.87167,0,,0.23863,0.50843,8.98596,1.16673,0,0.47976,0.46251,18.82054,1.16673,0,116,0.00000,13,,
380,NewMedia190,1067,17.25800,155111371406,0.58622,0.71135,16.99921,0.25879,41,1,0.61022,0.70150,1,-0.68229,0.87167,0,,0.23613,0.50672,21.17788,1.21546,1,0.47799,0.46385,20.45097,1.20562,1,0,0.00000,14,,
380,NewMedia190,1085,17.54913,155111968503,0.58299,0.69265,17.27411,0.27502,42,1,0.41019,0.67185,1,-0.68229,0.87167,0,,0.23233,0.50574,18.96198,1.20790,1,0.47387,0.46374,20.23765,1.20790,1,0,0.00000,14,,
380,NewMedia190,1110,17.95398,155112798792,0.41487,0.65143,17.61389,0.34009,43,1,0.58829,0.70328,1,-0.68229,0.87167,0,,0.23371,0.50647,20.32178,1.24732,1,0.47489,0.46362,20.36682,1.22624,1,0,0.00000,14,,
380,NewMedia190,1139,18.42255,155113759682,0.60823,0.70578,18.01819,0.40436,44,1,0.61697,0.75306,1,-0.68229,0.87167,0,,0.23146,0.50759,21.92903,1.23741,1,0.47261,0.46442,21.48996,1.22758,1,0,0.00000,14,,
380,NewMedia190,1163,18.81073,155114555738,0.58468,0.76925,18.43872,0.37201,45,1,0.37497,0.70894,1,-0.68229,0.87167,0,,0.22604,0.50684,20.17317,1.23467,1,0.46723,0.46313,21.49597,1.22483,1,0,0.00000,14,,
380,NewMedia190,1193,19.29596,155115550929,0.37975,0.68162,18.87549,0.42047,46,1,0.52965,0.67730,1,-0.68229,0.87167,0,,0.22854,0.50731,21.72820,1.25575,1,0.46991,0.46339,21.50102,1.26699,1,0,0.00000,14,,
380,NewMedia190,1224,19.79736,155116579124,0.54731,0.67745,19.36066,0.43671,47,1,0.58915,0.62345,1,-0.68229,0.87167,0,,0.23073,0.50646,21.26236,1.30046,1,0.47252,0.46294,21.08356,1.30046,1,0,0.00000,14,,
380,NewMedia190,1238,20.02380,155117043550,0.57052,0.65362,19.81427,0.20953,48,1,0.55990,0.66592,1,-0.68229,0.87167,0,,0.23055,0.50733,20.31193,1.25575,1,0.47235,0.46325,19.76273,1.26699,1,0,0.00000,14,,
381,black,11,0.17792,155117441765,0.56901,0.68037,0.00000,0.17792,1,1,0.58709,0.98805,0,-0.68229,0.87167,0,,0.23198,0.50950,12.96839,1.24451,0,0.47271,0.46548,14.60919,1.24451,0,117,0.00000,14,,
381,black,32,0.51758,155118138291,0.42640,0.61284,0.38812,0.12946,2,1,0.42756,0.63780,1,-0.68229,0.87167,0,,0.22890,0.50687,21.14421,1.24451,1,0.47062,0.46346,21.33186,1.24451,1,0,0.00000,15,,
382,cross,12,0.19391,155118569381,0.43041,0.58552,0.00000,0.19391,1,1,0.48048,0.41911,1,-0.68229,0.87167,0,,0.23169,0.50290,19.68292,1.25830,1,0.47272,0.45994,19.57249,1.23722,1,0,0.00000,15,,
382,cross,32,0.51740,155119232815,0.48745,0.45293,0.25867,0.25873,2,1,0.48063,0.45452,1,-0.68229,0.87167,0,,0.22949,0.50211,21.70805,1.24919,1,0.47113,0.45777,19.48874,1.22811,1,0,0.00000,14,,
383,NewMedia190,18,0.29108,155119862998,0.47551,0.44707,0.00000,0.29108,1,1,0.37223,0.32083,1,-0.68229,0.87167,0,,0.22690,0.50078,19.33748,1.23490,1,0.46789,0.45681,19.33753,1.23490,1,0,0.00000,14,,
383,NewMedia190,35,0.56610,155120427035,0.35481,0.20257,0.35590,0.21021,2,1,0.37319,0.17454,1,-0.68229,0.87167,0,,0.22622,0.49751,20.32726,1.23695,1,0.46723,0.45351,20.05578,1.24679,1,0,0.00000,14,,
383,NewMedia190,55,0.88953,155121090292,0.34689,0.14242,0.58228,0.30725,3,1,0.34075,0.09004,1,-0.68229,0.87167,0,,0.22404,0.49749,20.19784,1.27859,1,0.46510,0.45326,20.12231,1.28842,1,0,0.00000,14,,
383,NewMedia190,69,1.11609,155121554870,0.43207,0.11301,0.90588,0.21021,4,1,0.58331,0.16091,1,-0.68229,0.87167,0,,0.23370,0.49719,20.59513,1.21569,1,0.47474,0.45401,19.75236,1.21569,1,0,0.00000,14,,
383,NewMedia190,93,1.50421,155122350923,0.61337,0.15942,1.18073,0.32349,5,1,0.64488,0.15812,1,-0.68229,0.87167,0,,0.23468,0.49650,20.38260,1.21569,1,0.47615,0.45353,20.97919,1.21569,1,0,0.00000,14,,
